Channel_Name,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,Fb49,Fb50,Fb51,Fb52,Fb53,Fb54,Fb55,Fb56,Fb57,Fb58,Fb59,Fb60,Fb61,Fb62,Fb63,Fb64,MKR1+,vT1,vT2,vT3,vT4,vT5,vT6,vT7,vT8,sT1,sT2,sT3,sT4,sT5,sT6,sT7,sT8,T01,T02,T03,T04,T05,T06,T07,T08,ECG+,R1+,R2+,R3+,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,thor+,abdo+,MKR2+
P24,0.07487322618933953,0.06487680633323428,0.057280013966478735,0.0479999999999999,0.03940812099047606,0.029546573405388313,0.022759613353482085,0.02073644135332772,0.07292461861401804,0.06382789358893166,0.05471745608121771,0.04590206967011398,0.034496376621320685,0.024535688292770596,0.015684387141358155,0.009899494936611667,0.0729520390393579,0.0634428877022476,0.054460995216760406,0.0442944691807002,0.03445286635390443,0.022561028345356955,0.010816653826391968,0.0,0.07355270219373317,0.06483054835492284,0.05557877292636095,0.04636809247747852,0.036069377593742805,0.02501999200639361,0.015000000000000001,0.00894427190999907,0.07485318964479723,0.06549809157525119,0.05829236656715869,0.05048762224545735,0.04124318125460256,0.030099833886584822,0.023000000000000003,0.019339079605813627,0.07785884663928691,0.06860757975617562,0.061514225996918796,0.05441507144165116,0.0461952378498044,0.03698648401781386,0.03165438358268883,0.029257477676655583,0.08173738434767777,0.07286288492778747,0.06334824385884741,0.05442425929675111,0.04493328387732195,0.041916583830269374,0.028390139133156748,0.023345235059857503,0.07971825386948714,0.07068946173228369,0.06169278726074871,0.051662365412357955,0.041880783182743846,0.032588341473600665,0.022803508501982758,0.015165750888103102,,0.09161331780914823,0.08355237878121723,0.07523961722390671,0.06658077800686922,0.059422218066982314,0.056877060402239485,0.049406477308142495,0.035014282800023194,0.059110066824526596,0.060613529842766946,0.060489668539346446,0.056267219586540795,0.05116639522186412,0.045188494110780006,0.0377756535350482,0.02598076211353316,0.042836899981207786,0.03301514803843836,0.022045407685048604,0.012247448713915931,0.04382921400162225,0.03377869150810907,0.022759613353482085,0.014352700094407322,,,,,0.07687002016391047,0.070774289116882,0.06392182725798755,0.05644466316668034,0.04945705207551295,0.04505552130427524,0.04153311931459037,0.04101219330881976,0.07433034373659253,0.06544463308782471,0.05787918451395113,0.04892851929090027,0.04216633728461604,0.03536947836765479,0.032878564445547195,0.032388269481403296,,,
P25,0.03165438358268892,0.032939338184001195,0.03724244889907215,0.044204072210600714,0.052411830725514634,0.06103277807866851,0.07028513356322232,0.07938513714795736,0.021307275752662475,0.023874672772626723,0.030232432915661966,0.037536648758247,0.04770744176750624,0.05716642371182581,0.06749814812274488,0.0750066663703967,0.010677078252031309,0.01584297951775486,0.023280893453645632,0.03352610922848042,0.042532340636273466,0.05389805191284746,0.0638200595424354,0.07355270219373317,0.0,0.01081665382639203,0.02100000000000002,0.03049590136395381,0.04172529209005016,0.05325410782277738,0.0638983567863838,0.07333484846919645,0.009848857801796096,0.013638181696985954,0.022494443758403985,0.03047950130825634,0.0408289113251872,0.0536842621258782,0.06509224224129938,0.07431016081263722,0.019899748742132402,0.022825424421026655,0.02839013913315678,0.03606937759374287,0.0449221548904324,0.05605354582896607,0.06624198064671677,0.07436396977031283,0.14347473645210157,0.13662723008244002,0.12851069994362335,0.12020815280171307,0.10940292500660118,0.09934284070832684,0.09152048950918043,0.08287943049997387,0.14145317246354006,0.13455482154125878,0.12764795337176385,0.11921828718783037,0.10904127658827184,0.09866103587536473,0.09120307012376283,0.08260750571225352,,0.12808200498118383,0.12474373731775075,0.1210826164236634,0.11706835610018619,0.1151911454930456,0.11742657280190034,0.11560709320798616,0.10327632836231157,0.10702336193560733,0.10840664186294122,0.10987720418721984,0.10857255638511971,0.10707940978544848,0.10454664030948102,0.10143470806385751,0.09389888178247918,0.11159301053381435,0.10291744264214885,0.093305948363435,0.0846522297402733,0.11264546151532248,0.10409130607308181,0.09435041070392858,0.08567379996241559,,,,,0.13545848072379965,0.1282692480682724,0.1193817406473871,0.11000909053346455,0.09974968671630002,0.09055385138137416,0.08045495634204272,0.07244308110509932,0.13612861565446116,0.1271573827978541,0.11827933040053956,0.10765686229869419,0.09818350166906861,0.08926925562588722,0.07968061244744547,0.07172865536171719,,,
P26,0.03281767816284401,0.030495901363953807,0.032526911934581196,0.03766961640367472,0.04478839135311735,0.05289612462175273,0.06207253821135393,0.07119691004531019,0.022649503305812245,0.020322401432901663,0.023769728648009424,0.029732137494637073,0.038948684188300844,0.048176757881783557,0.05869412236331675,0.06640030120413604,0.013747727084867602,0.010295630140987036,0.014456832294800931,0.023853720883753076,0.0328633534503099,0.04438468204234422,0.054827000647491124,0.06483054835492284,0.01081665382639203,0.0,0.010488088481701451,0.020322401432901486,0.031591137997862576,0.04337049688440279,0.05449770637375476,0.06439720490828771,0.016248076809271875,0.011000000000000006,0.015264337522473663,0.02158703314492281,0.0313368792319847,0.04423799272118924,0.05587486017879588,0.0654904573201317,0.024269322199023183,0.02199999999999995,0.023558437978779413,0.02915475947422641,0.03689173349139334,0.04752893855326448,0.057697486947006535,0.06599242380758558,0.13691603266235833,0.1296688088940435,0.12118580774991757,0.11260994627474066,0.10184301645179203,0.09268225288586798,0.08338465086573181,0.07447147104764337,0.13518875692896942,0.12789839717525775,0.12056948204251347,0.11183022847155405,0.10155294185792936,0.09124143795447326,0.08306021911842025,0.07408778576796575,,0.12615070352558477,0.12207374820165057,0.1176520293067654,0.11284502647436433,0.11012719918348957,0.11164228589562282,0.10878419002777923,0.09577577981932585,0.10301941564578973,0.10440785411069411,0.10556514576317312,0.10360019305001313,0.10133607452432715,0.09808669634563083,0.09425497334358536,0.08599999999999992,0.1043072384832423,0.09527329111561111,0.08528188553262636,0.07626925986267334,0.10544192714475578,0.09646761114488107,0.08630758946929283,0.07733692520394116,,,,,0.12875558240324952,0.12135073135337908,0.11230761327710592,0.10274726273726215,0.0923525852372308,0.08309632964216883,0.07300684899377581,0.06503076195155634,0.12915881696578047,0.11988327656516558,0.11087380213558105,0.10002499687578091,0.09044888059008792,0.0813142054010244,0.07167984374982961,0.06348228099241542,,,
P27,0.03811823710509183,0.03280243893371331,0.03203123475609384,0.03419064199455741,0.03921734310225506,0.045891175622334975,0.05441507144165108,0.06320601237224184,0.02927456233660876,0.023345235059857434,0.022293496809607825,0.02501999200639361,0.03170173496829463,0.03991240408695013,0.050129831437977126,0.057645468165329276,0.022825424421026634,0.014899664425751292,0.011357816691600455,0.01615549442140343,0.023958297101421798,0.035014282800023125,0.04558508528016586,0.05557877292636095,0.02100000000000002,0.010488088481701451,0.0,0.009949874371066168,0.021260291625469295,0.03318132004607407,0.04451965857910409,0.05470831746635972,0.02412467616362959,0.01473091986265627,0.011180339887499023,0.013038404810405337,0.0214009345590327,0.03410278580995985,0.04582575694955837,0.055686623169303416,0.029816103031751206,0.023537204591879708,0.020615528128088374,0.022759613353482137,0.028478061731796317,0.03817066936798463,0.04813522618623496,0.05647123161398199,0.12853793214456186,0.12102065939334487,0.1122942563090383,0.10354226190305094,0.09283318372220137,0.08440379138403674,0.07400675644831356,0.0649153294684699,0.12709838708654014,0.1195491530710276,0.11194194924155997,0.10303397497913001,0.0927092228421746,0.082516664983505,0.07381734213584226,0.06459876159803679,,0.12204097672503275,0.11736268572250717,0.11231206524679345,0.10683632341109453,0.10341179816636005,0.10429765098025931,0.1005783276854412,0.08704596486914251,0.09757561170702433,0.09918165152889916,0.10024968827881703,0.09790301323248425,0.09509468965194631,0.09127431182978037,0.08675252157718522,0.07775602870517494,0.09582275303913987,0.0865390085452797,0.07633478892353074,0.06711929677819933,0.09723168207945385,0.08798863562983568,0.07756932383358765,0.06853466276272169,,,,,0.12023310692151307,0.11267652816802617,0.10354226190305094,0.09387757985802572,0.08343260753446459,0.07419568720619817,0.06420280367709809,0.05636488268416781,0.1204574613712243,0.11096846398864857,0.10187737727287642,0.090890043459116,0.08127115109311543,0.07201388754955532,0.06240192304729077,0.054092513345194077,,,
P28,0.04433959855479077,0.037134889255254204,0.03407345007480164,0.03307567081708242,0.03539774004085572,0.039912404086950216,0.047307504690059475,0.055497747702046435,0.036851051545376455,0.029223278392404874,0.024779023386727664,0.023600847442411983,0.026267851073127395,0.032588341473600645,0.04202380277890147,0.04907137658554119,0.03196873472629155,0.022912878474779196,0.015684387141358117,0.012727922061357859,0.016643316977093234,0.026248809496813377,0.036565010597564444,0.04636809247747852,0.03049590136395381,0.020322401432901486,0.009949874371066168,0.0,0.011445523142259637,0.023366642891095846,0.034713109915419565,0.04505552130427529,0.0324499614791758,0.0221359436211786,0.014764823060233401,0.009433981132056606,0.012688577540449521,0.02441311123146741,0.0360416425818802,0.04597825573029062,0.03663331816802841,0.028231188426986208,0.022226110770892867,0.02002498439450078,0.022000000000000002,0.029631064780058107,0.03901281840626232,0.0471805044483418,0.11975391434103522,0.11202231920470136,0.10311643903859365,0.0942443632266673,0.08360023923410746,0.07580897044545586,0.06454455825241973,0.05536244214266564,0.11851160280748886,0.1107564896518484,0.10293687385966216,0.0939095309327014,0.08357032966310471,0.07349829930005189,0.06442049363362562,0.055045435778091546,,0.11693160394008115,0.11171839597846006,0.10611785900591852,0.10006497888872011,0.0960260381354974,0.09635870484808312,0.09192932067626737,0.07801281945936835,0.09140021881811881,0.09324162160752034,0.09428149341201592,0.09168424073961676,0.08847598544237865,0.0842140130857092,0.0791012010022604,0.06946221994724902,0.08697700845625814,0.07752418977325723,0.06720119046564578,0.05787918451395119,0.08866228059327146,0.07925276020429824,0.06868769904429758,0.05971599450733446,,,,,0.11144056711987786,0.10382196299434913,0.09468896451012652,0.08500588214941364,0.07460562981437795,0.06549809157525126,0.05572252686302013,0.04818713521262703,0.11146748404803977,0.10184792585025972,0.09273618495495704,0.08169455306200041,0.07209715667070375,0.06277738446287803,0.053301031884945727,0.045044422518220835,,,
P29,0.051584881506115725,0.04280186911806525,0.0376563407675254,0.03330165161069328,0.03203123475609384,0.03343650699460088,0.039153543900903684,0.04650806381693385,0.04561797891182806,0.03678314831549895,0.02981610303175102,0.024859605789312105,0.021748563170931455,0.02459674775249759,0.03269556544854363,0.03923009049186598,0.04234383071948026,0.032588341473600645,0.02385372088375311,0.015264337522473708,0.011224972160321733,0.016431676725154894,0.026419689627245734,0.036069377593742805,0.04172529209005016,0.031591137997862576,0.021260291625469295,0.011445523142259637,0.0,0.012041594578792248,0.02379075450674059,0.034481879299133336,0.043520110293977815,0.033120990323358364,0.024919871588754285,0.016911534525287836,0.010295630140987085,0.015329709716755912,0.02607680962081059,0.03595830919273041,0.04704253394535635,0.03776241517699847,0.03028200785945351,0.024698178070457013,0.021236760581595383,0.023600847442411938,0.031000000000000017,0.038483762809787714,0.11105854312028404,0.10294658809304946,0.09373366524360387,0.08466994744299772,0.07420242583635656,0.06764613810115101,0.054854352607609916,0.04562893818619931,0.1099909087152206,0.1018626526259747,0.09365361712181751,0.08435638683585252,0.07404728219185357,0.06419501538281613,0.05445181356024788,0.044821869662029896,,0.11296902230257633,0.10700467279516343,0.100647901120689,0.09381897462667127,0.08889319434017426,0.08839683252243821,0.08289752710425077,0.06847627326307991,0.08560957890329789,0.08745856161634483,0.08819297024139727,0.08502352615599983,0.08111103500757455,0.07617742447733439,0.07029935988328762,0.05991660871578088,0.0774983870799902,0.06780117993073566,0.05722761571129792,0.047675989764240874,0.07925906888173737,0.06955573304911673,0.05872818744010402,0.0496890329952193,,,,,0.102975725294848,0.09535197952848172,0.08633075929238661,0.07671375365604266,0.06652067347825036,0.057801384066473706,0.04864154602806125,0.0419165838302694,0.1025573010565313,0.09279008567729634,0.08373171442171716,0.07269800547470336,0.06325345840347386,0.05390732788777421,0.0449221548904324,0.03701351104664351,,,
P30,0.06031583540000089,0.050685303589896646,0.04421538193886829,0.03733630940518885,0.03254228019054596,0.029614185789921695,0.03212475680841802,0.0377094152699296,0.05565968020030288,0.04636809247747843,0.03813135192987514,0.03093541659651607,0.02280350850198276,0.01979898987322333,0.02416609194718924,0.0291547594742265,0.053497663500381015,0.04357751713900184,0.03443835071544512,0.02433105012119288,0.01565247584249853,0.009848857801796106,0.016278820596099707,0.02501999200639361,0.05325410782277738,0.04337049688440279,0.03318132004607407,0.023366642891095846,0.012041594578792248,0.0,0.01212435565298214,0.023021728866442725,0.05474486277268385,0.044429719783046044,0.03608323710533743,0.02758622844826744,0.01797220075561143,0.011045361017187257,0.01676305461424021,0.025573423705088853,0.0577581163127746,0.048052055106935845,0.04007492981902775,0.0329393381840012,0.025961509971494344,0.021679483388678797,0.024657656011875907,0.030232432915661946,0.101079176886241,0.09262289133902052,0.08315647900193947,0.07395944834840237,0.06372597586541928,0.058523499553598125,0.0443170396123207,0.0352845575287547,0.10010494493280539,0.09163514609580758,0.08307827634225448,0.07354590403278757,0.06332456079595025,0.05375872022286249,0.043428101501216926,0.033645207682521446,,0.10761505470890212,0.10092076099594176,0.09383496150156401,0.08626123115281858,0.08045495634204272,0.0791012010022604,0.07256031973468695,0.057740800133008204,0.078701969479804,0.0806225774829855,0.08112336284942828,0.0775112895003044,0.07300684899377592,0.06748333127521196,0.06083584469702052,0.04968903299521937,0.06676076692189807,0.05688585061331157,0.046151923036857306,0.036469165057621,0.0686512927773396,0.05874521257089806,0.04777028364998474,0.03888444419044716,,,,,0.09342911751697114,0.08593602271457529,0.07720103626247513,0.06783804242458652,0.05812056434688156,0.0501597448159378,0.042154477816715975,0.03693237062523877,0.09249324299644812,0.08268615361715648,0.07379701890998037,0.06294441992742487,0.05385164807134505,0.04468780594300866,0.03672873534441391,0.02994995826374388,,,
P31,0.07003570517957251,0.06024948132556817,0.05329165037789691,0.045265881191025,0.038522720568516446,0.03196873472629156,0.030116440692751194,0.032388269481403296,0.06615889962809225,0.05696490147450435,0.048383881613611686,0.040422765862815485,0.030380915061926625,0.0232163735324878,0.02123676058159539,0.022022715545545243,0.06441273166075166,0.05469917732470937,0.04561797891182817,0.035482389998420336,0.02603843313258308,0.015556349186104046,0.011224972160321827,0.015000000000000001,0.0638983567863838,0.05449770637375476,0.04451965857910409,0.034713109915419565,0.02379075450674059,0.01212435565298214,0.0,0.011000000000000057,0.06466838485689884,0.05456189146281488,0.046270941205037094,0.03776241517699841,0.02756809750418044,0.01552417469626002,0.010488088481701517,0.014866068747318485,0.06695520890864279,0.057008771254956896,0.04895916665957459,0.04110960958218892,0.032388269481403296,0.02343074902771996,0.02046948949045872,0.022293496809607946,0.08947625383307015,0.08084553172563096,0.07127411872482185,0.06204030947698439,0.05194227565288221,0.04772839825512689,0.03266496594212216,0.024041630560342614,0.08855506761332184,0.0799124520960282,0.07119691004531024,0.06159545437773797,0.05142956348249516,0.042107006542854646,0.03144837038703277,0.02161018278497431,,0.1000499875062461,0.09281163720137685,0.08517041739947034,0.07700649323271382,0.07049822692805827,0.068425141578224,0.061106464469808754,0.04601086828130936,0.07068946173228369,0.07306846104852627,0.07374279625834648,0.07022107945624305,0.065612498809297,0.05987486951969081,0.052630789467763076,0.0408166632639171,0.055226805085936304,0.04528796749689701,0.03465544690232691,0.025159491250818324,0.05770615218501403,0.04787483681434329,0.037107950630558946,0.029171904291629643,,,,,0.08223138087129513,0.07495331880577404,0.06659579566308972,0.05762811813689563,0.04859012245302536,0.041701318923986076,0.03535533905932737,0.03229551052391028,0.08091971329657564,0.07117583859709699,0.06248999919987198,0.05193264869039515,0.04330127018922193,0.03455430508634199,0.02817800560721074,0.023706539182259394,,,
P32,0.07826876771739798,0.06847627326307985,0.061261733569986404,0.05261178575186351,0.04482186966202991,0.03612478373637684,0.030822070014844813,0.029495762407505163,0.07513986957667672,0.06610597552415355,0.057358521598799866,0.04902040391510458,0.03823610858861032,0.0292916370317536,0.022759613353482085,0.01860107523773819,0.07387827826905553,0.06438167441127951,0.0554075807087803,0.04536518488885505,0.035707142142714275,0.024269322199023204,0.014594519519326398,0.00894427190999907,0.07333484846919645,0.06439720490828771,0.05470831746635972,0.04505552130427529,0.034481879299133336,0.023021728866442725,0.011000000000000057,0.0,0.07372245248226614,0.0639531078212779,0.05598214000911368,0.047717921161760664,0.0376961536499416,0.025019992006393686,0.015524174696260124,0.010488088481701515,0.07567033764957051,0.06581033353509164,0.0580344725141877,0.050129831437977196,0.040963398296528175,0.030331501776206294,0.02353720459187974,0.020591260281974087,0.07925276020429822,0.07046275611981125,0.06083584469702049,0.05163332257370232,0.04170131892398606,0.038535697735995376,0.023108440016582684,0.016031219541881435,0.07814729681825211,0.06931810730249345,0.0604483250388296,0.050724747411889544,0.040620192023179756,0.03146426544510454,0.020591260281973955,0.010862780491200187,,0.09282779756085992,0.08507055894961542,0.0769220384545287,0.06824221567329121,0.06108191221630175,0.05833523806414089,0.05036864103785205,0.03512833614050053,0.06297618597533508,0.06568104749469203,0.06647555941848092,0.06310309025713391,0.05853204250664749,0.052782572881586484,0.045199557519957995,0.03315116890850145,0.044395945760846156,0.03443835071544506,0.0239582971014218,0.014899664425751337,0.04733920151417841,0.03769615364994144,0.027386127875258213,0.021118712081942773,,,,,0.07280796659706959,0.06597726881282674,0.0582923665671587,0.050059964043135334,0.0422137418384109,0.037067505985701334,0.03318132004607419,0.03277193921634797,0.07097182539571599,0.06147357155721472,0.05319774431308155,0.043289721643826745,0.03558089374931442,0.02791057147390577,0.024515301344262597,0.02385372088375322,,,
P33,0.04060788100849395,0.04168932717135157,0.04532107677449856,0.05125426811495791,0.05853204250664747,0.06598484674529435,0.07435724578008508,0.08283115355951513,0.030675723300355857,0.0327566787083184,0.037854986461495314,0.0439545219516718,0.05277309920783493,0.06122907805936641,0.07077428911688192,0.07746612162745711,0.020420577856662115,0.024124676163629573,0.029614185789921605,0.038431757701151176,0.04630334761116078,0.056692151132233345,0.06580273550544828,0.07485318964479723,0.009848857801796096,0.016248076809271875,0.02412467616362959,0.0324499614791758,0.043520110293977815,0.05474486277268385,0.06466838485689884,0.07372245248226614,0.0,0.010816653826391952,0.020712315177207893,0.029631064780058013,0.04042276586281537,0.053263495942342996,0.06445153217728795,0.07346427703312669,0.01024695076595963,0.015362291495737167,0.02338803112705293,0.03234192325759238,0.04205948168962608,0.053768020235080156,0.06410148204214927,0.07224264668462793,0.1405916071463726,0.13417153200288043,0.126404113857105,0.11834272263219217,0.10753604047016038,0.09681941953967693,0.09009439494219373,0.08157205403813232,0.13883803513446868,0.13238579984273224,0.1259245806028353,0.11795761950802486,0.10785638599545215,0.09761659694949411,0.09065870063044129,0.08234682750416059,,0.1248919533036455,0.12205736356320321,0.11881919036923273,0.11514338886796743,0.11366617790706243,0.1161722858516607,0.11476062042355804,0.10264989040422777,0.10640018796975863,0.10863240768757713,0.11088733020503275,0.11038568747804203,0.10945775440780779,0.10720541031123369,0.1040192289915666,0.09618731725128825,0.11131936040060583,0.1028445428790462,0.0936429388688756,0.08535221145348247,0.11318127053536714,0.10494760597555321,0.09552486587271385,0.08741281370600065,,,,,0.13200757554019377,0.1247637767943884,0.11579723658188035,0.10647534925981682,0.09623408959407252,0.08697700845625803,0.07682447526667516,0.06870953354520742,0.13322912594474215,0.12437041448833387,0.11546861045323084,0.10492378186092977,0.09546203433826442,0.08678709581498842,0.07708436936240694,0.06923871749245492,,,
P34,0.04166533331199946,0.0398622628559895,0.0415331193145904,0.045628938186199335,0.051623637996561215,0.05819793810780581,0.06619667665374142,0.07449832212875665,0.03168595903550972,0.030265491900843197,0.03280243893371345,0.03726929030716853,0.04465422712353218,0.052478567053607664,0.06188699378706323,0.0685127725318425,0.022000000000000082,0.020615528128088353,0.0228910462845192,0.02989983277545209,0.03705401462729776,0.04710626285325545,0.05638262143604173,0.06549809157525119,0.013638181696985954,0.011000000000000006,0.01473091986265627,0.0221359436211786,0.033120990323358364,0.044429719783046044,0.05456189146281488,0.0639531078212779,0.010816653826391952,0.0,0.009999999999999919,0.01884144368141669,0.029681644159311574,0.04273172123844291,0.054157178656203925,0.06352952069707431,0.01516575088810312,0.011180339887498893,0.014899664425751247,0.022693611435820337,0.03196873472629146,0.04361192497471295,0.054092513345193986,0.06246599074696557,0.13270644294833606,0.1259404621239734,0.11785160160133581,0.10954451150103313,0.09873702446397695,0.0887299273075324,0.08075890043827981,0.0719652694012882,0.13125928538583462,0.12447088012864688,0.11765202930676538,0.10943948099292128,0.09922701245124728,0.08903931715820823,0.08147392220827462,0.07284229540589716,,0.1215360028962611,0.11799576263578275,0.11403069762129839,0.10959470790143101,0.10733592129385197,0.10918333206126284,0.10683164325236218,0.09408506789071253,0.10123240587875006,0.10360501918343527,0.10568348972285119,0.1046804661816138,0.10312128781197405,0.10024968827881706,0.0963794583923358,0.08782368700982662,0.103038827633082,0.09424436322666722,0.08474668135095313,0.07618398781896363,0.10512373661547607,0.09654532614269831,0.08678709581498846,0.07852388171760225,,,,,0.1239072233568325,0.11643453096053584,0.1072846680565307,0.09775479527879939,0.08733842224359209,0.0779615289742318,0.06772739475278808,0.059548299723837524,0.12493598360760594,0.11577996372429894,0.106723942955646,0.09593747964169155,0.08633655077659742,0.07744029958619728,0.06760917097554137,0.059489494870943294,,,
P35,0.046690470119715076,0.04262628297189418,0.04234383071948026,0.04424929377967516,0.04846648326421054,0.0536935750346352,0.060975404877704587,0.06886218120274727,0.03720215047547647,0.03310589071449371,0.032863353450309926,0.03505709628591631,0.04012480529547776,0.046754678910243846,0.05569560126257737,0.06201612693485461,0.02870540018881465,0.023769728648009428,0.022090722034374524,0.02557342370508885,0.031064449134018134,0.04013726448077896,0.04934571916590131,0.05829236656715869,0.022494443758403985,0.015264337522473663,0.011180339887499023,0.014764823060233401,0.024919871588754285,0.03608323710533743,0.046270941205037094,0.05598214000911368,0.020712315177207893,0.009999999999999919,0.0,0.009110433579144298,0.020124611797498106,0.03349626844888846,0.04517742799230607,0.054990908339470124,0.022583179581272428,0.013747727084867517,0.009486832980505133,0.013964240043768936,0.022583179581272428,0.034322004603461034,0.04505552130427524,0.05375872022286245,0.12590075456485555,0.11886547017532047,0.11051244273836316,0.102,0.09124143795447331,0.08200609733428363,0.07278736154031143,0.0637102817447859,0.12488794977899188,0.1178516016013359,0.11075197515168747,0.10239628899525607,0.09211948762341224,0.08209750300709523,0.0739324015570981,0.06500769185258004,,0.11961187232043481,0.11549458861782226,0.11090085662428402,0.10576861538282517,0.10276672613253766,0.10392785959500947,0.10060318086422516,0.0872238499494261,0.09816312953446422,0.1008265837961398,0.10284454287904635,0.10145935146648631,0.09932774033471213,0.09584362263604189,0.09121951545584969,0.08183520025025906,0.09654532614269838,0.08746427842267951,0.077756028705175,0.06899275324264144,0.09905049217444606,0.09018314698434515,0.08014985963805552,0.07187489130426564,,,,,0.11670903992407787,0.10896329657274507,0.09958915603618698,0.0898443097808648,0.0792464510246358,0.06972804313904127,0.05942221806698232,0.05116639522186412,0.11766477807738389,0.1082081327812286,0.09898484732523458,0.08795453370918409,0.07821764506810468,0.06914477565225012,0.05915234568468101,0.05070502933634888,,,
P36,0.05046781152378222,0.044564559910314314,0.04249705872175155,0.04220189569201835,0.044519658579104136,0.04824935232725927,0.05470831746635972,0.06213694553162394,0.04189272013130673,0.03581898937714462,0.03303028912982743,0.032771939216347974,0.03517101079013795,0.04036087214122113,0.04867237409455192,0.05467174773134657,0.03491418050019218,0.027748873851023217,0.02286919325205854,0.022113344387495987,0.025099800796022264,0.0327414110874898,0.04171330722922842,0.05048762224545735,0.03047950130825634,0.02158703314492281,0.013038404810405337,0.009433981132056606,0.016911534525287836,0.02758622844826744,0.03776241517699841,0.047717921161760664,0.029631064780058013,0.01884144368141669,0.009110433579144298,0.0,0.01104536101718726,0.024596747752497688,0.036469165057620934,0.04659399102888701,0.031256999216175564,0.02140093455903269,0.01360147050873544,0.010770329614269,0.015524174696260025,0.026248809496813373,0.03689173349139343,0.04570557952810576,0.11907980517283356,0.11174077143102244,0.10312128781197412,0.0944192776926407,0.08372574275573792,0.0752994023880668,0.06487680633323442,0.05560575509783138,0.11829623831720096,0.11096846398864858,0.10356157588603988,0.09500526301210897,0.08469356528095862,0.07479973261984302,0.06609841147864297,0.05692978130996113,,0.11677328461596,0.11205355862265153,0.10684568311354466,0.10107423014794621,0.09737556161583871,0.0979081201943945,0.09373366524360391,0.07986864215698174,0.0938669270829721,0.09660745312862772,0.09843779761859771,0.09662815324738437,0.09396275858019494,0.08996110270555825,0.0847466813509532,0.07476630257007498,0.08936442245099557,0.08005623023850174,0.07014983962918234,0.06121274377121163,0.09204346799203081,0.08293370846646132,0.0726842486375143,0.0643816744112795,,,,,0.1098453458276681,0.10197058399362045,0.09252567211320326,0.08267405880927826,0.07202083032012335,0.06252199612936234,0.05230678732248808,0.0441927595879687,0.11055315463612969,0.10088607436113271,0.09159148432032314,0.08041765975207188,0.07063285354564121,0.06140032573203501,0.05141984052872977,0.04280186911806539,,,
P37,0.05678908345800277,0.04925444142409892,0.045343136195018535,0.042391036788453226,0.042,0.043243496620879306,0.048114446894877635,0.05459853477887479,0.049406477308142405,0.04182104733265292,0.03661966684720103,0.033436506994601045,0.031796226191169286,0.034219877264537346,0.04102438299353212,0.04622769732530488,0.043965895873961214,0.035440090293338694,0.028301943396169805,0.022869193252058544,0.02121320343559642,0.025179356624028343,0.03307567081708245,0.04124318125460256,0.0408289113251872,0.0313368792319847,0.0214009345590327,0.012688577540449521,0.010295630140987085,0.01797220075561143,0.02756809750418044,0.0376961536499416,0.04042276586281537,0.029681644159311574,0.020124611797498106,0.01104536101718726,0.0,0.013747727084867522,0.025806975801127875,0.03629049462324816,0.041797129088012724,0.03146426544510454,0.02264950330581225,0.01529705854077835,0.011180339887498952,0.017233687939614085,0.027184554438136374,0.0359583091927304,0.11040833301884417,0.10272292830717006,0.09380831519646858,0.08490583018850943,0.0743370701601832,0.06700746227100382,0.055090834083357326,0.045628938186199335,0.10989995450408521,0.10224480426897006,0.09449338601193207,0.08573214099741124,0.07542545989253231,0.06576473218982959,0.05643580423808985,0.04702127178203498,,0.11303981599418852,0.10761970079869206,0.10169562429131353,0.09517352573063582,0.09063112048297758,0.09036592278065886,0.08514693182963201,0.07074602462329596,0.0886171540955813,0.09149316914393117,0.09313431161500041,0.09087904048789247,0.08761849119906139,0.08302409288875127,0.07708436936240705,0.06637770710110436,0.08043631020876083,0.0709013399027127,0.06083584469702052,0.05177837386399855,0.08339064695755753,0.07405403432629447,0.06363175307973214,0.05545268253204708,,,,,0.10118300252512771,0.09319871243745806,0.08373171442171717,0.0738173421358423,0.0631901891119183,0.053842362503887214,0.04393176527297759,0.03626292872893749,0.10156771140475698,0.09168424073961674,0.08234682750416071,0.07105631569396208,0.061278054799414124,0.05190375708944392,0.042071367935925266,0.03337663853655727,,,
